TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
8.034104308,-358.157,65.2486,29.2925,-6.1412,-4.14404,-1.24689,-2.49594,0.208913,14.0138,20.7667,6.80326,-7.38251,-5.7585,1.1806,-1.11121,-4.34922,1.67329,8.50385,3.45875,-6.17128,-4.96882
8.057324263,-353.54,69.4229,26.7303,-6.22929,-0.557151,-2.1882,-6.1051,0.350624,15.2154,18.1288,7.67901,-4.85791,-5.01583,-1.14985,-2.82085,-2.94368,3.07177,7.57338,3.04341,-5.17722,-4.14419
8.080544218,-353.868,68.2098,28.8498,-6.55936,-2.87034,-2.05163,-4.63095,0.545204,15.5482,18.3473,7.99984,-7.41096,-3.47856,0.739146,-1.89033,-3.51498,2.32488,6.08099,1.59462,-5.42122,-5.37719
8.103764172,-352.783,67.0335,29.408,-6.28989,-1.60278,-2.56246,-6.43966,0.667711,14.9235,20.3419,8.57643,-5.3712,-3.32982,-0.268683,-0.983344,-3.0189,2.12204,6.53784,-0.425942,-6.30752,-4.6464
8.126984127,-356.652,67.0265,31.8333,-1.86857,-3.64761,-4.05318,-5.96092,-1.19653,14.2049,18.4822,6.44445,-5.16861,-2.76241,1.02978,-1.09917,-1.02598,2.33298,6.3039,0.313677,-6.18486,-4.52937
8.150204082,-354.089,67.797,29.7793,-4.91791,-1.65087,-3.45155,-3.97702,-0.325903,12.8486,19.8063,5.93621,-7.83863,-4.74053,-0.335547,-2.40331,-3.09292,1.48738,5.96956,0.932097,-5.85936,-4.42535
8.173424036,-345.935,71.3989,23.9222,-6.30406,-2.91802,-5.54779,-7.43395,2.11768,13.7052,14.0487,5.03351,-5.00101,-3.25516,-1.01956,-0.419318,-2.38393,0.275262,5.69167,2.2019,-4.87172,-6.24605
8.196643991,-351.259,67.6551,25.3267,-8.45867,-3.34189,-4.02716,-7.45154,-0.765047,15.0154,17.4917,5.86973,-5.91114,-4.85803,0.337143,-1.75341,-1.72985,3.26916,6.06484,0.743365,-5.87228,-6.32859
8.219863946,-373.407,58.9461,36.6208,2.12004,-3.75988,-6.3731,-4.17785,-0.348546,9.27794,16.1299,11.3587,-1.80506,-3.73603,-1.56059,-1.16786,-2.24343,-0.174851,2.93588,3.67819,-2.26534,-5.67509
8.243083900,-337.43,73.3821,21.751,-11.5054,-5.932,-4.28405,-3.36418,5.54559,12.0624,6.74196,-1.13008,-0.456712,3.5922,1.61946,-0.0942845,-0.227002,1.82699,0.217273,-1.00235,-0.130918,1.04862
8.266303855,-352.39,67.2761,25.4997,-6.84335,-2.75853,-3.93605,-2.0501,10.6508,20.2072,12.6502,-4.12886,-7.63234,-2.78116,-1.94547,-3.25953,2.74839,6.84508,1.47697,-7.45128,-4.07716,1.30492
8.289523810,-353.022,65.7817,24.6932,-6.27972,-1.25865,-2.01181,-3.17325,9.20788,20.7147,14.1754,-5.30488,-11.1171,-4.4568,0.0114436,-2.28553,2.85768,7.3167,1.56212,-7.56777,-6.62474,1.60686
8.312743764,-352.754,63.5576,22.3695,-6.43706,-0.804615,-1.7604,-1.26335,9.91692,20.3827,11.8188,-4.74714,-10.8346,-3.38562,-2.41281,-3.99402,3.23059,9.37006,1.342,-7.17362,-5.72416,-1.03245
8.335963719,-352.949,65.3072,23.8378,-9.29991,-1.16052,-1.51477,-2.13159,9.91621,20.9984,9.7893,-5.85926,-10.2444,-4.15051,-1.75177,-3.7676,2.49626,8.0488,0.880033,-8.63448,-4.30398,0.51747
8.359183673,-354.374,65.9258,24.2664,-7.94049,-0.724503,-2.06638,-1.02752,11.1119,19.0047,9.06262,-7.21059,-9.55571,-3.00335,-3.21927,-3.95116,2.39912,8.63872,0.99643,-6.54304,-7.1722,0.615848
8.382403628,-353.501,66.8052,26.5396,-6.9417,-2.48965,-2.91173,-0.535768,9.28733,18.8496,9.80208,-7.31617,-9.02928,-1.59353,-1.78707,-3.2442,2.93103,8.1997,0.236353,-9.10279,-5.34455,1.34475
8.405623583,-355.291,66.522,24.9795,-7.4429,-1.25416,-1.54917,-2.40843,9.71298,21.4184,11.7463,-5.48779,-9.16181,-3.07012,-2.84197,-1.68369,2.33529,7.22802,0.842833,-7.05138,-6.6389,0.149448
8.428843537,-352.233,66.6098,25.4166,-8.42242,-2.66013,-1.11506,-1.842,9.74547,20.0899,11.8217,-5.42028,-8.837,-2.27794,-2.09175,-2.65424,3.38507,7.85342,3.12122,-8.23925,-4.9742,1.74512
8.452063492,-364.677,64.7542,33.306,-2.76829,-3.11135,-3.02216,-1.20761,7.30123,16.4526,9.25546,0.622105,-5.76509,-3.47528,-2.558,-5.24318,0.043696,5.65382,6.01615,-1.47842,-3.83107,-0.29511
8.475283447,-373.081,60.8755,38.0125,4.09513,-2.39814,-5.9886,-1.57718,3.54994,11.4874,13.2464,5.27609,-3.85109,-6.58257,-2.8626,-3.02347,-2.54192,4.83341,5.85911,2.2379,-0.530702,-0.735254
8.498503401,-379.902,58.7821,41.819,3.52385,-6.82774,-5.73158,4.74498,9.11737,8.5592,7.11807,4.3584,-0.93043,-3.28745,-1.07462,-1.64188,0.453332,2.40356,-0.789136,-0.510733,0.786958,4.50373
8.521723356,-378.487,58.5045,40.6922,2.92497,-5.40569,-1.55627,5.5108,7.89046,9.27644,8.45016,3.93744,-1.52996,-3.57769,-1.77628,0.294652,1.20292,-0.170753,0.0481302,1.9894,0.885522,0.385273
8.544943311,-373.573,59.5566,35.1796,0.395915,-5.27602,-4.10188,3.74586,6.73997,10.4496,10.3421,2.51084,-5.91808,-5.51325,-1.45904,2.27844,1.8501,0.0506099,0.675928,1.8051,-1.24725,-2.17597
8.568163265,-374.481,58.7313,34.7421,3.94948,-0.979455,-2.24275,2.56776,11.6497,16.31,10.9687,-3.66163,-9.32906,-3.83551,-1.4826,-2.83889,2.91273,8.00614,4.39673,-1.91126,-2.91596,-0.449647
8.591383220,-375.179,60.6625,32.2634,2.16537,-0.833863,0.826443,5.03461,13.3457,17.8342,9.57637,-3.79807,-9.57349,-4.30693,-1.88582,-2.10594,3.06567,7.07662,2.31339,-2.98903,-2.70789,1.47261
8.614603175,-374.974,57.2341,35.3924,3.43651,-1.61909,-3.93085,3.42937,11.8161,15.6249,6.29959,-5.9058,-6.3702,-3.49426,-1.30149,-0.787019,3.8969,7.66832,4.73517,-2.91165,-3.05858,1.41487
8.637823129,-372.411,57.8889,34.7689,0.811407,-1.8592,-3.00506,0.762786,11.9835,16.3358,7.54406,-3.4239,-5.96009,-2.88609,-0.156289,-1.06362,2.78729,7.4873,2.58606,-3.80104,-4.10995,0.693352
8.661043084,-368.025,59.9688,33.885,2.52923,0.0644693,-1.33911,4.30447,12.1998,14.4195,7.22251,-3.74702,-5.56847,-0.920881,-1.00732,-1.78896,3.12142,5.87107,1.11068,-4.8136,-5.41478,-0.0918421
8.684263039,-371.829,59.882,36.9519,6.6531,1.88657,-3.09234,-1.44883,8.49842,15.1765,9.4362,-1.50199,-7.94415,-4.80794,-3.39617,-3.32389,1.74129,7.50117,4.53861,-3.33112,-2.58236,2.17009
8.707482993,-372.791,56.8929,33.0703,1.49113,-2.46226,-2.59358,3.38215,11.7654,15.3543,8.554,-3.14713,-9.56426,-3.96518,-1.5938,-3.34611,3.76401,8.34636,6.37616,-0.124328,0.192873,2.80721
8.730702948,-370.516,60.0699,27.3709,0.902942,3.55845,-1.01087,1.7569,12.3381,15.0827,8.40903,-1.40724,-5.81326,-4.28971,-2.49547,2.90791,4.8759,8.48857,2.5271,-3.53396,-4.30355,-0.181947
8.753922902,-371.694,59.4258,31.975,0.746343,0.449297,-1.72222,4.28951,13.903,16.2494,5.91839,-2.72841,-5.58808,-0.360863,0.043751,-0.949485,2.95377,7.19239,3.85128,-3.62661,-3.81424,-0.800042
8.777142857,-351.49,73.9115,35.891,-3.33185,-7.70828,-6.19744,-3.27303,-1.20899,2.75897,7.0544,4.95159,2.59633,1.82203,2.0708,0.729703,2.50635,2.49014,1.08184,-0.825989,-1.12527,1.43848
8.800362812,-352.78,72.306,31.599,-9.74767,-5.15571,-0.633822,1.01165,-0.931814,2.95161,11.0312,7.53294,1.19588,-1.77701,0.341077,-0.551662,-4.53406,-1.49233,3.37555,4.55766,4.05201,2.69685
8.823582766,-344.115,73.1929,26.385,-11.6261,-6.35037,1.77875,1.21013,-1.54236,7.29598,10.8164,6.56053,0.27496,0.748278,4.01314,-0.668065,-4.6102,-1.27418,4.14782,5.89268,3.20994,4.30913
