TIME,27.7576,30.2811,32.8045,35.3279,37.8513,40.3748,42.8982,45.4216,47.945,50.4684,52.9919,55.5153,58.0387,60.5621,63.0856,65.609,68.1324,70.6558,73.1792,75.7027,78.2261,80.7495,83.2729,85.7964,88.3198,90.8432,93.3666,95.89,98.4135,100.937,103.46,105.984,108.507,111.031,113.554,116.077,118.601,121.124,123.648,126.171,128.695,131.218,133.741,136.265,138.788,141.312,143.835,146.358,148.882,151.405,153.929,156.452,158.976,161.499,164.022,166.546,169.069,171.593,174.116,176.64,179.163,181.686,184.21,186.733,189.257,191.78,194.304,196.827,199.35,201.874,204.397,206.921,209.444,211.967,214.491,217.014,219.538,222.061,224.585,227.108,229.631,232.155,234.678,237.202,239.725,242.249,244.772,247.295,249.819,252.342,254.866,257.389,259.912,262.436,264.959,267.483,270.006,272.53,275.053,277.576,280.1,282.623,285.147,287.67,290.194,292.717,295.24,297.764,300.287,302.811,305.334,307.858,310.381,312.904,315.428,317.951,320.475,322.998,325.521,328.045,330.568,333.092,335.615,338.139,340.662,343.185,345.709,348.232,350.756,353.279,355.803,358.326,360.849,363.373,365.896,368.42,370.943,373.466,375.99,378.513,381.037,383.56,386.084,388.607,391.13,393.654,396.177,398.701,401.224,403.748,406.271,408.794,411.318,413.841,416.365,418.888,421.411,423.935,426.458,428.982,431.505,434.029,436.552,439.075,441.599,444.122,446.646,449.169,451.693,454.216,456.739,459.263,461.786,464.31,466.833,469.357,471.88,474.403,476.927,479.45,481.974
0.000000000,5180.63,2657.7,2164.17,2843.75,1564.85,135.238,233.841,1321.91,1840.62,1112.04,701.2,1127.91,1667.1,1286.59,524.546,255.277,149.266,499.005,1495.24,2512.67,2735.96,2015.84,976.459,340.933,328.33,430.379,515.019,569.11,205.235,49.6741,649.559,863.012,1156.82,3229.47,3971.24,1622.94,1221.12,3419.48,4706.08,6439.09,8455.17,6918.14,7781.54,14848,16091.4,9755.3,7376.15,13960.9,32487.3,65431.9,85963.2,64687.8,28056.4,10484.4,7430.44,5386.69,2121.07,181.174,260.715,1263.5,1518.5,1237.89,1248.73,975.426,571.953,379.882,225.156,220.496,138.218,60.858,47.5319,387.507,1115.59,1015.48,708.724,2134.7,4325.56,7219.91,22247.7,47626.2,46839.7,18610.4,1679.58,226.608,1506.17,2793.24,4256.17,6883.3,11608.6,17586.4,17804.3,17202.7,22322.1,25098,27305.8,21630.4,9906.89,14329,20407.3,16929.8,15898.2,14215.6,10016.4,7963.76,8457.5,8749.72,9661.31,9996.74,21473.1,73452.5,131599,115638,50091.5,16220.5,12056.7,10001.9,8004.62,6751.45,9294.01,12908,13461.9,12741.5,14488.6,11683.2,6625.6,14813.8,22502,20792.4,19408.3,15032.3,13063,15616.3,14018.3,11479.1,9677.4,6105.86,2931.22,1402.03,245.035,5102.05,30001.7,52649.7,39150.6,15589.9,8296.99,6551.92,4103.27,2128.49,1679.05,1710.48,1153.29,915.923,932.519,1413.16,1293.71,262.678,79.8768,523.042,1202.87,1183.15,1053.11,2178.32,2297.93,613.892,573.691,2912.12,4749.09,5574.52,11765.5,35618.5,72010.2,83029.9,53657,19905,5315.44,3487.98,7640.07,12065,10587.4,7143.66,7153.11
1.486077098,5290.76,2313.56,1784.85,3364.03,1956.71,149.014,242.646,1617.77,2198.38,979.639,589.408,1037.84,1913.99,1439.46,431.018,242.253,85.4767,499.534,1765.64,3236.24,3889.26,2949.13,1237.31,262.079,350.794,437.815,500.751,710.121,318.287,129.083,885.468,899.984,889.682,3860.51,5043.59,1436.94,973.441,3730.86,4563.63,6325.85,9440.12,6797.49,6601.68,18156,20385.8,10166.9,7360.04,18097.2,49893.7,107036,136074,89340.3,31437.6,10403.9,8381.81,7930,3703.43,395.299,587.35,1914.02,1846.83,1211.07,1427.08,1195.8,513.432,571.282,492.067,357.083,122.417,57.0526,20.6644,408.333,1377.36,1080.38,440.702,2204.63,4428.63,6415.8,23691.5,64922.8,68241.1,24304.8,1765.67,260.726,1608.06,2579.4,4045.66,6566.41,11507,19046.7,18508.1,15126.9,24173.8,24985,28448,26160.8,6297.25,15832.5,22866.2,16028.7,16637.9,15209.7,9649.52,7697.31,8471.03,9268.99,9476.1,10761.4,18397.5,97288.9,211997,173446,52853.2,15182.8,12066.4,10022.9,8149.99,5828.4,9467.75,13781.5,14183,12369.8,15168.1,13794.9,3841.97,17372.3,26160.8,19581.5,21832.4,14243,12171.2,16887.3,14158,11299.2,10338,6275.06,2694.61,1449.89,573.437,6770.7,43672.3,76310.5,47410,14083.9,8051.26,6502.36,4102.83,1810.95,1479.66,1767.07,987.943,837.476,800.411,1435.96,1780.33,258.623,103.205,420.004,1504.41,1237.24,822.83,2622.58,3134.9,760.775,561.177,4435.38,6286.2,5678.07,12535.9,44781.4,106150,132120,82988,27155.2,5687.63,3403.17,9580.4,15987.2,11868.9,6425.39,7437.37
2.972154195,4698.65,1713.51,1148.39,3583.5,2329.71,154.717,227.097,1851.34,2304.9,716.566,423.327,791.54,1943.97,1454.61,273.197,210.041,31.5497,448.435,1849.99,3505.29,4761.95,3721.46,1369.36,155.445,341.012,389.764,404.932,791.886,431.655,272.037,1093.78,841.853,543.412,4128.35,5704.25,1248.01,761.603,3656.82,3645.34,5404.37,8996.24,6173.9,4395.31,19968.7,22251.9,9363.46,5913.75,20609.9,62853.5,149265,186452,104151,30711.4,8556.63,8143.66,9929.39,5644.68,1095.38,1247.15,2377.37,1947.78,983.784,1400.53,1384.39,316.606,774.084,905.677,489.529,76.6364,50.1875,7.36895,364.757,1602.94,987.754,205.273,2022.84,3939.11,4807.97,21572.4,77032.9,89082.6,28168.9,1794.86,378.759,1478.03,2080.41,3182.53,5503.52,9554.75,18143.8,16664,10798.2,22958.7,21684.7,24459,30131.2,2322.67,17317.2,21699.1,12909.4,14796,14251,7846.56,6332.67,7275.37,8368.28,7988.39,9870.9,12449.2,111043,304759,230135,44587.6,13682,9352.47,9216.28,6903.88,4236.38,8223.67,12865.7,12674.7,10376.5,13186.1,15153.1,1080.58,19848.7,26982.8,14607.6,22343.2,11108.1,9784.75,15825.7,12279.3,9407.83,9560.88,5698.85,1973.84,1450.97,849.102,8029.33,57219.3,98195.3,48952.9,10916.7,6430.62,5758.76,3408.3,1370.17,1094.29,1605.32,719.751,612.887,633.006,1174.34,2342.02,384.516,168.206,234.447,1795.65,1149.01,547.5,2702.95,3765.38,1138.2,848.27,5802.36,7465.08,4478.13,12104.2,47617.9,133391,182735,108902,31661.4,5508.85,2626.93,10698.8,18214.3,11927.2,4487.55,6961.11
4.458231293,3871.26,945.132,508.775,3565.29,2704.3,120.445,267.919,1855.8,2218.93,393.908,283.138,487.058,1740.38,1343.33,114.587,189.06,1.8685,342.683,1784.58,3151.92,5106,4196.47,1244.22,97.228,361.317,272.439,333.84,701.119,581.597,417.523,1167.31,795.003,344.161,3740.58,6040.3,1108.6,642.803,3294.53,2203.94,4243.01,6950.09,5618.08,2238.69,20358,20282.5,8269.06,3472.22,21561.8,65378.6,181786,225574,102826,27005.7,5337.64,7306.37,10200.5,7612.45,2575.62,2221.11,2276.72,1967.53,556.995,1327.09,1366.85,143.026,929.422,1525.56,573.292,35.881,33.7682,0.826802,309.763,1683.92,885.347,100.63,1506.46,3298.27,2820.43,16809.2,80418.3,105532,29444.8,1617.99,661.314,1039.72,1559.62,1942.81,4035.58,6616.57,15008.9,13131.8,5767.42,19358.5,16407.1,17259.4,32709.1,1130.08,18982.8,17195.2,8956.82,10734.6,12028,5066.8,4448,5371.67,6108.72,6213.72,7005.43,6690.89,112543,396396,275060,29829.1,11524.6,5698.91,7154.61,5244.14,2265.47,6251.75,10258.1,9684.91,7342.61,9376.61,15258.2,450.262,22731.2,24824.9,8392.27,20510.7,7163.22,6828.54,12617.8,9302.78,6262.82,7918.51,4304.13,1222.67,1315.93,1080.4,8201.32,68545.6,113585,42965.6,7486.94,4025.48,4508.03,2381.86,895.103,714.816,1304.21,399.127,352.363,488.836,707.133,3047.12,751.287,228.266,138.609,1860.88,1145.63,365.162,2400.27,3884.01,1929.96,1609.7,6408.89,7899.22,2662.8,10869.4,43045.1,144912,224251,122946,31760.7,5214.18,1742.45,10502.2,17806.1,11295.8,2168.74,5835.42
5.944308390,2952.66,300.756,121.006,3412.2,3221.11,50.854,414.693,1527.32,2047.68,153.159,181.146,274.805,1318.12,1172.59,30.5858,166.09,9.13231,242.695,1520.56,2427.04,4663.98,4501.05,803.992,170.551,506.563,186.923,359.748,412.415,827.453,482.945,1062.33,936.169,434.295,2648.34,6235.98,1148.88,476.123,2918.73,804.488,3158.17,4198.37,5200.75,1588.86,18966.8,15455.5,7035.76,1498.07,20824.4,56238.8,196307,242993,86437.6,21400.8,2339.24,5984.99,8785.37,8880.01,4743.69,3396.2,1651.55,1922.11,190.933,1323.1,1051.62,101.92,1061.87,2457.62,608.164,30.5295,6.17638,6.96204,262.71,1548.01,981.827,136.991,871.952,2813.16,1331.51,10599.8,75919.6,112805,28896.3,1107.04,1056.68,515.056,1148.85,790.435,2610.43,3785.57,10555.9,9128.12,1801.45,14650.9,10862.5,9816.66,33427.4,4696.29,20218.9,11465.4,5133.5,6138.15,9099.55,2388.97,2719.48,3194.54,3539.44,4421.31,3565.27,2856.04,107214,468367,301552,15999.6,8792.63,2591.06,4505.7,3584.52,781.62,3986.3,6982.13,6175.66,4206.23,5294.3,13791.3,3187.14,26030.7,20809.3,3547.01,16661.7,4027.43,4336.42,8241.95,6222.17,3061.44,5883.01,2603.34,696.189,1130.75,1224.61,7449.22,75333.1,119199,32048,4802.42,1793.89,3132.21,1457.58,510.258,421.085,989.099,111.883,175.574,373.833,286.316,3971.98,1509.81,259.691,144.094,1662.76,1366.9,494.716,1705.47,3606.89,2983.69,2637.24,6115.65,7324.25,1199.79,9347.23,32728.6,137957,245942,121203,27276,5156.88,1405.15,8887.08,15027.5,10383.2,585.165,4515.12
7.430385488,2073.25,20.5785,46.8332,3347.64,3931.57,61.2251,635.1,974.799,1844.17,120.211,118.066,182.062,854.001,936.7,70.4814,162.682,28.468,176.427,1106.01,1637.28,3565.35,4737.61,277.408,431.582,888.467,306.65,453.747,132.496,1104.59,481.908,880.169,1358.84,813.62,1309.29,6354.42,1527.46,239.85,2659.51,112.426,2233.91,1847.79,4916.61,2857.12,16139.7,9556.3,5777.94,1180.07,18460.1,39371,189751,234443,61864.4,15199,819.448,4477.97,6278.74,8941.55,7167.37,4493.74,854.413,1796.38,193.231,1387.11,601.636,188.004,1328.02,3688.25,745.663,77.7057,9.70164,55.2489,180.577,1343.61,1297.06,284.002,522.877,2635.44,959.57,4813.99,66629.3,108470,27342.6,437.184,1522.44,147.973,903.896,201.644,1477.95,1865.37,6187.05,5540.63,80.0456,10085.4,6421.22,4858.47,32037.1,12470.8,20377.4,6576.74,2305.79,2486.25,6218.68,725.015,1458.55,1486.11,1415.7,2919.4,1247.15,1480.75,103067,503416,308154,9147.87,6088.85,682.106,2239.84,2222.58,117.691,2075.56,4010.32,3121.81,1841.95,2174.16,11147,8623.13,29032.4,16806.5,1344.75,11876.5,2609.89,2841.46,4125.9,3690.52,928.614,3940.31,1109.2,560.163,1048.32,1279.29,6446.34,76006.6,113937,21007.7,3135.95,657.592,2099.84,861.987,366.138,219.021,713.106,6.72369,97.859,302.432,248.397,5038.68,2783.83,351.762,160.251,1379.39,1847.49,935.221,913.369,3044.35,4013.17,3611.73,4946.1,5991.84,662.244,8074.46,20164,116594,241816,105715,19601.9,5530.34,1802.74,6423.34,10797.2,9582.85,516.86,3345.55
8.916462585,1343.78,132.105,221.523,3530.98,4679.56,321.944,862.596,423.541,1642.65,290.931,101.016,181.732,465.895,663.317,223.057,193.08,31.9192,157,655.122,987.967,2339.79,4862.23,50.9796,895.665,1533.73,745.425,598.023,29.5006,1350.86,479.085,783.543,2015.92,1375.44,358.932,6409.5,2267.53,70.7351,2527.5,336.956,1560.87,560.494,4665.78,5330.32,12572.7,4464.52,4556.01,2608.34,15010.9,21557.7,165362,203399,38104.9,9623.12,989.518,3123.69,3560.42,7817.19,9096.64,5249.8,286.858,1647.98,620.605,1491.43,257.58,352.742,1914.48,5022.05,1154.88,206.997,91.0036,170.018,84.2534,1190.17,1738.26,522.06,674.566,2806.49,1762.45,1147.14,55847.6,93936.1,24930.4,48.3186,1983.86,164.886,793.94,250.143,809.898,1067.64,2878.81,2950.27,478.312,6459.66,3642.79,3369.19,28871.6,21240.6,19191.7,3665.81,795.47,513.701,3907.33,428.9,734.521,550.693,257.328,1909.87,786.861,2339.47,104534,492895,296734,11047.4,4034.92,20.3696,789.903,1309.69,209.61,831.522,1954.15,1166.89,536.726,548.119,8163.64,14557.5,30480.3,14260.9,1470.77,7370.87,2782.16,2238.45,1348.46,2044.51,196.907,2408.11,224.776,726.698,1216.88,1301.37,5929.62,70137.6,99600.1,13935.9,2215.43,975.613,1755.28,654.588,439.264,105.442,500.016,91.4856,112.484,322.978,715.931,6094.84,4457.8,660.004,140.382,1227.9,2494.12,1506.63,330.556,2423.94,4638.54,4148.15,3305.75,4310.09,1126.76,7187.46,9147.68,89299.6,213079,83147.3,11100.8,6219.08,2648.2,3870.56,6527.22,8903.4,1909.49,2636.54
10.402539683,799.506,476.849,549.64,3889.67,5161.26,946.217,1035.54,91.2019,1452.04,543.905,130.613,203.198,208.395,408.714,398.626,264.012,25.705,172.024,296.409,580.406,1517.77,4783.59,357.073,1515.41,2374.05,1446.07,778.124,156.522,1506.84,559.097,873.772,2763.56,1931.16,188.278,6434.96,3192.13,155.597,2475.76,1136.3,1167.15,372.289,4347.25,7530.28,9068.04,1326.44,3396.82,4793.28,11240.7,9028.02,130779,159349,21842,5392.2,2078.22,2125.64,1439.54,5959.84,9854.39,5470.54,213.397,1539.25,1270.92,1580.54,188.393,561.281,2878.2,6130.83,1847.08,446.569,272.855,350.359,37.6827,1137.3,2124.68,816.324,1246.18,3341.04,3124.08,293.817,45746.3,73505.3,21348.8,356.719,2348.02,610.515,795.671,628.442,584.197,1025.94,985.767,1440.29,1754.91,4023.85,2204.57,4322.98,24784.5,26743.8,16924.1,2648.5,299.286,4.60463,2429.4,1070.56,427.859,307.994,66.2449,1381.52,1805.16,4698.86,109430,440299,270287,18761.4,2857.61,129.434,156.099,783.125,602.306,241.607,897.76,363.969,75.6866,107.225,5690.84,18390.6,29350.6,13360.2,2509.48,4019.13,3570.66,2077.26,165.203,1188.98,454.563,1404.46,2.40739,957.827,1702.51,1364.46,6173.65,58798.8,80101.1,11926.6,1746.52,2401.61,2060.03,791.17,581.904,48.008,362.813,262.765,195.651,466.592,1533.8,6915.02,6145.22,1295.32,138.367,1312.39,3090.14,1986.81,115.72,1926.12,4607.44,4012.56,1733.87,2727.41,2123.49,6384.34,2277.8,64331.4,167939,60939.9,4247.49,6768.71,3371.02,1877.4,3360.46,8149.51,3890.31,2457.21
11.888616780,461.201,785.822,945.908,4181.91,5086.43,1886.02,1121.69,59.4095,1282.34,720.741,198.471,180.451,78.8708,221.439,488.483,371.647,51.2557,191.829,113.558,419.38,1301.67,4458.99,1117.24,2183.82,3229.35,2171.55,983.288,435.105,1544.77,748.658,1116.42,3422.53,2305.68,723.965,6473.78,3984.98,590.293,2459.82,1878.34,1044.66,749.69,3961.23,8112.27,6241.46,183.522,2363.14,6288.93,7824.47,4516.18,94536,113571,14633.4,2678.58,2907.82,1508.28,302.348,3999.29,9194.45,5113.85,594.263,1499.22,1812.87,1606.62,386.295,824.107,4034.33,6681.69,2635.88,796.046,530.214,552.025,106.886,1142.33,2299.78,1112.97,1906.31,4182.92,4148.22,1731,36903.1,52224.7,16451.7,1470.55,2509.72,1284.04,924.064,909.483,678.444,1098,272.668,754.04,2467.88,2587.68,1429.51,5556.97,20761.4,26109,14246.9,2511.5,270.132,172.038,1734.61,1796.8,420.161,424.105,371.183,1254.21,3160.69,7708.22,110549,359483,231784,26698.6,2407.32,371.427,29.8191,494.078,807.771,89.4557,527.045,277.243,5.34376,120.277,4234.16,18450.5,25551.3,13100.9,3001.38,2064.11,3861.11,1984.1,43.337,836.988,921.267,872.166,169.648,1053.1,2416.36,1519.26,6845.69,44241.6,59913.7,12868.3,1732.06,4104.54,2635.92,1188.16,634.629,14.053,304.994,376.618,322.281,720.723,2343.24,7300.17,7288.67,2229.78,289.913,1546.06,3395.59,2219.92,232.628,1593.51,3940.45,3231.84,651.559,1545.21,2953.39,5254.41,15.7862,45935.4,118315,43704.1,608.065,6630.51,3493.03,739.504,1668.78,7127.68,5316.59,2636.32
