TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
22.151836735,0.237476,0,2.02048,0,0.0771165,0,2.2111,1.14086,0.0498151,0.00988862,0.00119676,2.42445
22.198276644,0.136153,0,1.95967,0,0.0473207,0.0278576,2.23537,0.995744,0.048904,0.0101149,0.00151963,2.92641
22.244716553,0.133695,0,1.82654,0,0.033853,0.0670102,2.26283,0.7551,0.0453351,0.0365086,0.00183841,3.16009
22.291156463,0.167591,0,1.73093,0,0.0614946,0.0748859,2.19679,0.703619,0.0372942,0.0495473,0.0017266,3.11414
22.337596372,0.193855,0,1.80222,0,0.118307,0.0503881,2.11517,0.962316,0.032991,0.00992805,0.00114979,2.93566
22.384036281,0.0183491,0.20729,1.40639,0,0.286321,0.0172699,2.17033,1.08249,0.0833952,0.00164242,0,2.65094
22.430476190,0.0097924,1.2604,0.937908,0.00409484,0.11378,0.0496147,2.28144,0.703167,0.170718,0.0492952,0.0311066,2.00579
22.476916100,0,1.09007,0.982545,0.0108085,0.388952,0.244064,2.35492,0.357786,0.153283,0.202961,0.0942949,1.5414
22.523356009,0,0.780264,1.21686,0.0139305,0.480122,0.190823,2.39874,0.290244,0.178436,0.0256429,0.121535,1.33153
22.569795918,0,0.525795,1.493,0.0145561,0.359439,0.0749059,2.41964,0.362871,0.175236,0,0.131705,1.37915
22.616235828,0,0.286345,2.1048,0.0144567,0.0791478,0.262448,1.95235,1.36182,0.164594,0.000218666,0.125992,1.43176
22.662675737,0,0.214559,2.04373,0.116337,0.00436155,0.326756,0.999085,2.99276,0.172253,0.00945259,0.0411391,1.16581
22.709115646,0,0.0421135,2.04665,0.174739,0,0.2379,0.0454919,3.70355,0.0971396,0.0106339,0,1.19022
22.755555556,0.0282049,0.0319348,1.99923,0.356804,0,0.123751,0.020382,3.76081,0.0857998,0.00756392,0,1.06752
22.801995465,0.037458,0.0083668,1.3684,1.09922,0.0327781,0.0120483,0.137544,3.67663,0.0874193,0.0372053,0,0.961127
22.848435374,0.0324436,0.0245397,1.42408,1.09921,0.130679,0.0379647,0.0301946,3.38354,0.0960208,0.0755979,0,0.796273
22.894875283,0.0286127,0.0343543,1.61634,0.766084,0.142076,0.0606524,0.00942137,3.47914,0.099457,0.112532,0,0.773361
22.941315193,0.0261107,0,1.88878,0.439448,0.0914579,0.0808193,0.00706112,3.73921,0.113908,0.0965728,0,0.995752
22.987755102,0.00907011,0.00740094,2.06977,0.0202097,0.00646155,0.239991,0.00373022,3.98877,0.135058,0.100252,0,1.19215
23.034195011,0,0.0253759,1.99605,0.0216757,0.000904871,0.376148,0.00184088,3.94936,0.152855,0.160842,0,1.27925
23.080634921,0,0.0380084,1.9254,0.0237859,0,0.400916,0.00340299,3.82342,0.14746,0.168654,0,1.1907
23.127074830,0,0.056923,1.82644,0.0287715,0,0.384451,0.00558853,3.84721,0.131156,0.144225,0.0002703,1.03682
23.173514739,0,0.0541337,2.00292,0.0280119,0,0.339211,0.00932682,3.97052,0.114624,0.110312,0.000457379,0.858038
23.219954649,0,0.0609564,2.15372,0.0200769,0,0.315267,0.0114381,4.06806,0.104264,0.0734373,0.000610118,0.863642
23.266394558,0,0.0462506,2.2724,0.00878541,0,0.284842,0.0135873,3.92811,0.0955719,0.0300312,0.000301475,0.847237
23.312834467,0,0.0769331,2.04402,0.00392283,1.2191,0.0714039,0.239805,2.2033,0.0782146,1.73487,0.0398557,0.479652
23.359274376,0,0.377003,1.10373,0.0178811,1.28929,0,0.513826,0.536597,0.0679542,2.55197,0.13523,0.241512
23.405714286,0,0.175016,0.426302,0.0530965,1.19309,0,1.0937,0.296589,0.069219,2.15499,0.219031,0.960722
23.452154195,0,0.0420319,0.397377,0.118427,0.953744,0.025182,1.23333,0.246273,0.0589751,1.42936,0.227525,2.64001
23.498594104,0,0.0727035,0.383666,0.401824,0.408842,0.0977697,1.356,0.240562,0.0551928,0.471804,0.04785,3.55042
23.545034014,0,0.0900919,0.285455,0.575375,0.0831309,0.0667598,1.59227,0.497766,0.0605484,0.172038,0,3.82911
23.591473923,0,0.0771252,0.518766,0.462515,0,0.00844127,1.70214,0.640563,0.164703,0.197261,0,3.87691
23.637913832,0.374626,0.031782,0.429046,0.283159,0,0.0354871,1.72034,1.11378,0.185694,0.225883,0,3.40564
23.684353741,1.06003,0.0427459,0.275534,0.429602,0,0.0576557,2.00024,1.21859,0.139474,0.223847,0,2.11422
23.730793651,0.982467,0.0662567,0.252702,0.442129,0,0.0527868,2.24389,1.07981,0.130884,0.213864,0,2.00347
23.777233560,0.66958,0.0889634,0.19867,0.403208,0.00317317,0.0402458,2.39144,0.892789,0.113638,0.191829,0,2.34212
23.823673469,0,0.0987985,0.240844,0.369735,0.01058,0.177138,2.33113,0.833868,0.0385529,0.121623,0,3.60764
23.870113379,0,0.0341706,0.265555,0.36663,0.167592,0.243811,2.01139,0.507754,0.0469576,0.0329626,0,3.80375
23.916553288,0,0.0503837,0.310885,0.41833,0.259386,0.11896,1.83172,0.2999,0.0541159,0.0780558,0,3.83177
23.962993197,0,0.0560619,0.379921,0.554891,0.204652,0.00668709,1.70319,0.299161,0.0564268,0.168336,0.00337345,3.80591
24.009433107,0.0151384,0.0853551,0.3719,0.605286,0,0.0174767,1.74702,0.327577,0.144271,0.188349,0.00609859,3.62867
24.055873016,0.0222719,0.0932837,0.280162,0.611752,0,0.0225682,1.71495,0.462529,0.302099,0.179231,0,3.36182
24.102312925,0.0152847,0.0867926,0.282831,0.578627,0.117179,0.0269242,1.47851,0.505129,0.269855,0.164961,0,3.39586
24.148752834,0,0.0835141,0.23635,0.528255,0.177686,0.084593,1.47116,0.385708,0.193868,0.139231,0,3.61421
24.195192744,0,0.0706873,0.121058,0.313436,0.0799621,0.095724,1.57179,0.192841,0.0761591,0.0645288,0,3.92473
24.241632653,0,0.0335365,0.292307,0.186213,0.00026557,0,1.6263,0.499008,0.105721,0.0425346,0,3.84502
24.288072562,0,0.00592719,0.857239,0.148838,0,0.036609,1.67723,0.852518,0.139092,0.0490522,0,3.78571
24.334512472,0.403026,0.00544698,1.5621,0.0721958,0,0.113354,1.38507,1.05729,0.285858,0.0535532,0,3.23301
24.380952381,1.59965,0.0161553,1.2223,0.0655499,0.239576,0,0.446723,1.97149,0.200947,0.028518,0.0408071,1.39018
24.427392290,2.31114,0.0451085,0.743724,0.046909,0.317949,0.000241465,0.295757,1.98214,0.104648,0.0248487,0.0325392,1.07489
24.473832200,2.8789,0.0479685,0.524267,0,0.45544,0.000105734,0.418604,1.76597,0.10631,0.0121275,0.101123,1.02618
24.520272109,3.24391,0.0278291,0.339162,0,0.547557,0,0.584891,1.70357,0.0972994,0,0.0589912,1.186
24.566712018,3.24493,0.00421678,0.196208,0,0.67202,0,0.713909,2.07343,0.113406,0,0.110634,1.30854
24.613151927,3.15503,0,0.331417,0,0.777686,0,0.661675,2.22123,0.115043,0,0.185991,1.27135
24.659591837,3.18609,0,0.357024,0,0.702926,0.000230124,0.614982,2.08732,0.130897,0.559348,0.211156,1.19373
24.706031746,2.86084,0.00733084,0.77869,0.0283539,0.290895,0.00590623,0.985218,1.51914,0.124566,1.35411,0.115793,1.51758
24.752471655,1.75338,0.0240359,0.959557,0.74094,0.081672,0.0593631,1.67624,0.544263,0.0979903,1.50348,6.80127e-06,1.57746
24.798911565,0.768803,0.00445161,0.813365,0.816307,0,0,1.84778,0.562019,0.0809055,1.50521,0.148915,2.14457
24.845351474,0.0143435,0.0419154,0.687697,0.641569,0.330246,0.0322726,1.56364,0.571534,0.104943,1.41678,0.728591,2.3053
24.891791383,0.00149704,0.22542,0.49047,0.176484,0.852882,0,0.957695,0.760789,0.0925535,1.3391,1.26684,1.81896
24.938231293,0,0.630951,0.779149,0.109528,1.02485,0.33804,1.01962,0.867341,0.0835436,1.27758,1.33207,0.392846
24.984671202,0,0.626185,1.13055,0.0448045,0.977117,0.524569,1.35539,0.832245,0.0639781,1.11723,1.00326,0.0292067
25.031111111,0,0.62626,1.14829,0.0619562,1.02189,0.527997,1.50904,0.785813,0.0574472,1.26795,0.551646,5.60773e-05
25.077551020,0,0.51943,0.808854,0.0915028,1.05892,0.257936,1.4721,0.913323,0.057861,1.70759,0.980844,2.21592e-05
25.123990930,0.00352835,0.304324,0.635307,0.0921239,0.810714,0,1.40462,0.912155,0.0557607,2.02781,0.976698,0.0729537
25.170430839,0,0.33041,0.452387,0.0875786,0.857834,0.289331,1.50064,0.867889,0.0558976,2.12045,0.72607,0.106896
25.216870748,7.35376e-05,0.41385,0.193697,0.0789115,0.883894,0.428466,1.67443,0.838831,0.0665204,2.34711,0.333122,0.0896671
25.263310658,0,0.799474,0.0320757,0.052737,0.678906,0.420084,1.63685,0.726462,0.0882469,3.17766,0,0
25.309750567,0,0.741118,0.0355443,0.0487608,0.639709,0.374551,1.09741,0.670159,0.10298,3.44291,0,0
25.356190476,0,0.847442,0.176558,0.0380674,0.950639,0.250798,0.279355,0.600207,0.102957,3.65653,0,0
25.402630385,0.28206,0.820299,0.187095,0.0233998,0.993539,0.0457228,0.0294113,0.497276,0.103506,3.76561,0.000149291,0.206375
25.449070295,0.585676,0.562284,0.0118539,0.0158402,1.02114,0.0023141,0.00162958,0.539595,0.106186,3.42247,0.000153442,0.649517
25.495510204,0.756865,0.199153,0.402643,0.203635,0.804304,0,0.00624701,1.5299,0.174622,2.52826,0,1.00262
25.541950113,0.959768,0.371828,0.589274,0.337655,0.831677,0.0645417,0.023407,2.27061,0.205803,1.14614,0,1.20683
25.588390023,0.989904,0.485517,0.719406,0.449994,0.777846,0.160229,0.0632297,2.34246,0.0896186,0.227597,0,1.4011
25.634829932,0.649975,0.334895,0.876253,0.371121,0.530608,0.222324,0.041046,2.19579,0.110727,0.5115,0.000221507,1.37965
25.681269841,0.444689,0.195356,0.569864,0.0711432,0.88584,0.225571,0.00316385,1.69956,0.204246,1.69302,0.00783351,0.862624
25.727709751,0.578254,0.319628,0.0280585,0.101871,1.17654,0.100157,0.0111588,0.949746,0.0273675,2.97816,0,0.597075
25.774149660,0.588109,0.208289,0.178957,0.0223019,1.05861,0.124913,0,0.734815,0.00507864,3.0706,0.000268956,1.1772
25.820589569,0.765342,0.302437,0.302949,0.00572504,0.708129,0.136953,0,0.486104,0.00535564,2.48929,0.00130705,1.63675
25.867029478,1.0582,0.193705,0.351703,0.000328154,0.618533,0.113423,0,0.946352,0.00384079,1.67383,0.000768799,1.88505
25.913469388,1.2081,0.184581,0.472265,0,0.885972,0.0471223,0,1.2451,0.0091098,1.23091,0,1.99861
25.959909297,1.3152,0.173569,0.556999,0,1.27051,0.00244781,0,1.36439,0.00617765,0.849338,0,2.03778
26.006349206,1.36516,0.116645,0.577898,0.0133949,1.59411,0,0,1.31229,0,0.498296,0,2.06338
26.052789116,1.17721,0.0926533,0.804938,0.0141175,1.61657,0.0282556,0.00268105,1.33753,0,0.362701,0,2.02851
26.099229025,0.865968,0.0842098,0.939835,0.0162103,1.82068,0.107854,0.00872608,1.37152,0,0.261389,0,2.16041
26.145668934,0.87696,0.193044,0.878007,0.0160277,2.00343,0.134125,0,1.4447,0,0.223129,0,2.1586
26.192108844,0.877984,0.312304,0.637792,0.0158215,2.0623,0.144465,0,1.70506,0,0.314305,0.00558953,2.06311
26.238548753,0.846872,0.363805,0.408661,0.0135106,1.99617,0.130461,0,1.91153,0,0.347189,0.00475947,1.92971
26.284988662,0.94266,0.410181,0.266838,0.00208382,2.01786,0.0496419,0,1.96621,0,0.349262,0,1.89602
26.331428571,1.02435,0.421654,0.377728,0.000509635,2.11276,0.00306315,0,2.24382,0,0.342869,0.0199213,1.88425
26.377868481,0.90227,0.303785,0.45029,0,2.33979,0.0024991,0.00145671,2.54082,0,0.21121,0.0512633,1.83016
26.424308390,0.822983,0.214218,0.497265,0,2.48355,0.00535925,0.00879928,2.64544,0,0.160438,0.0514643,1.89579
26.470748299,1.08714,0.170706,0.652434,0.000783189,2.36448,0.00130184,0.000235946,2.32066,0,0.0549915,0,2.31604
26.517188209,1.24478,0.14254,0.704736,0.00730422,2.34095,0,0,1.98368,0,0.0191155,0,2.3759
26.563628118,1.21753,0.10682,0.680327,0.0118609,2.26371,0.00193311,0,1.89432,0,0.00581084,0,2.16331
26.610068027,1.035,0.154689,0.574695,0.0161421,2.18023,0.00171142,0,2.31255,0,0.0266264,0,2.03958
26.656507937,0.871982,0.172613,0.205477,0.0454256,2.06363,0.0416829,0.08848,2.58611,0,0.0189138,0.00035471,1.90932
26.702947846,0.753509,0.803817,0.218072,0.0854458,1.71035,0.0696068,0.680816,2.0689,0,0,0.124473,1.3467
26.749387755,1.14988,0.480312,0.452282,0.119689,1.09802,0.046119,1.49416,0.757278,0,0,0.140972,1.28058
26.795827664,1.40947,0.3168,0.508116,0.137779,1.02134,0.0367943,1.64583,0.591508,0.0130994,0,0.245582,1.16136
26.842267574,1.36999,0.046938,0.667534,0.150254,0.837002,0.0339913,1.66693,0.773197,0.0559846,0,0.234169,1.06774
26.888707483,1.13725,0.00314024,1.27297,0.16369,0.177581,0.0550391,1.33905,1.4139,0.0787118,0,0.0547617,1.04892
26.935147392,0.814124,0.00293228,1.16927,0.182162,0.227305,0.0504884,0.536075,2.68279,0.0277232,0.00109997,0,0.96368
26.981587302,0.76513,0.0637756,1.19406,0.0713512,0.191142,0.072577,0.0100109,2.65461,0.0538173,0.00032879,0,0.990016
27.028027211,0.695065,0.0977458,1.11558,0.466468,0.274685,0.161365,0,2.79547,0.0666809,0,0,0.780129
27.074467120,0.573122,0.213732,0.792483,0.843239,0.524038,0.248734,0,2.77988,0.181934,0.001545,0.000442593,0.933911
27.120907029,0.657337,0.234673,0.741503,0.807345,0.581014,0.262162,0,3.2959,0.138393,0.00639437,0.000983475,0.957425
27.167346939,0.818037,0.232044,0.873321,0.748999,0.568124,0.316793,0,3.50604,0.0433115,0.0102936,0.000947897,0.920777
27.213786848,1.05162,0.20646,1.13299,0.462718,0.490107,0.361583,0,3.52729,0.0245271,0.0119394,0.00051815,0.912859
27.260226757,1.26758,0.140025,1.16519,0.0256792,0.180975,0.41361,0,3.46574,0.0343858,0.00810898,0,1.11122
27.306666667,1.24005,0.0513052,1.13164,0.0252355,0.0484649,0.411637,0,3.2607,0.0395116,0.000503725,0.000203311,1.21237
27.353106576,1.09834,0.132451,1.16634,0.0240838,0.181959,0.398346,0.00255669,3.20957,0.0404605,0,0.000891898,1.21675
27.399546485,0.966423,0.182924,1.22794,0.0265658,0.0418928,0.43411,0,3.41489,0.0421442,0,0.00120701,1.3562
27.445986395,0.765651,0.235008,1.3779,0.0279598,0.00342862,0.424253,0,3.71898,0.0463874,0,0.00142918,1.24791
27.492426304,0.364755,0.933436,1.31934,0.0232977,0.0087109,0.349908,0,4.04327,0.195273,0.0311195,0.00176155,1.022
27.538866213,0.342968,0.810644,1.26809,0.0516158,0.0276234,0.268219,0.111771,4.09557,0.10788,0.0644056,0.0271847,0.892168
27.585306122,0.40595,0.157168,1.0724,0.198478,0.611416,0.0805977,0.179476,3.89246,0.0351138,0.20362,0.707258,0.777498
27.631746032,1.46187,0.221,0.0847891,0.419362,1.14351,0.03597,0.269169,3.10805,0.0315954,0.361277,1.04865,0.711876
27.678185941,2.7142,0.0608102,0.131019,0.381246,1.14024,0,0.178236,2.63788,0.0930052,0.395365,0.383824,0.428984
27.724625850,3.34569,0,0.136878,0.326212,1.3029,0,0.107916,2.29308,0.106168,0.30604,0.222645,0.177923
27.771065760,3.58083,0.129726,0.133431,0.215797,1.34786,0,0.0035303,2.25459,0.0120133,0.286848,0.2018,9.33078e-05
27.817505669,3.35992,0.219759,0.115595,0.117847,1.40144,0,0.00395118,2.26612,0,0.552324,0.198083,0.000218873
27.863945578,3.54748,0.0854187,0.102627,0,1.29465,0.00132406,0.00420702,2.2993,0,0.829453,0.172457,0.000283466
27.910385488,3.79669,0.00103313,0.114621,0.00183318,1.20598,0,0.00372805,2.26974,0.00175891,0.95478,0.123343,0.000278233
27.956825397,3.94501,0,0.133272,0.00538663,1.24826,0,0.000715988,2.26086,0.01272,0.936879,0.0441445,0.000159587
28.003265306,2.55332,0,0.0778369,0.139057,1.42534,0.00275107,0.566584,2.26195,0.0401464,0.719076,0.0536949,1.69934
28.049705215,0.761259,0,0.00440024,0.454737,1.25334,0.169906,1.12134,1.52581,0.0550652,0.444643,0.0427784,3.00192
28.096145125,0.851719,0.00114837,0.00451716,0.424622,1.23485,0.110558,0.924302,1.47717,0.05451,0.369179,0.105417,3.22291
28.142585034,1.53919,3.28568e-05,0.00305129,0.267923,1.24414,0.136286,0.529735,1.9164,0.0631087,0.407538,0.0372874,2.88437
28.189024943,2.84355,0,0.00103716,0.174045,1.316,0.0911638,0.284376,2.06987,0.0514603,0.62468,0.00937601,1.66886
28.235464853,3.78474,0,0.0156248,0.0666209,1.33714,0.00811326,0.101485,2.12792,0.0335891,0.76115,0.0438963,0.252215
28.281904762,4.04832,6.34739e-06,0.0844918,9.78891e-05,1.40423,0,0.00131208,2.13972,0.0165361,0.905325,0.0583429,7.37362e-05
28.328344671,4.16638,0.000862069,0.0978831,0,1.49134,0,0.0019658,2.06643,0.00673711,0.980119,0.0662835,8.92835e-05
28.374784580,4.13039,0.00220109,0.0887298,0,1.54387,0,0.00264648,1.9285,0.00157093,1.04854,0.0719637,6.90195e-05
28.421224490,3.769,0.00244234,0.085005,0,1.31717,0,0.0348482,1.77988,0.031038,0.938153,0.0851319,0
28.467664399,3.09133,5.29237e-05,0.113855,0.328914,0.893802,0,0.696355,1.17631,0.193345,0.960292,0.0857744,0.139092
28.514104308,2.28168,0,0.0552868,0.689375,0.843089,0,1.08475,0.687557,0.137512,0.918387,0.0934243,0.800965
28.560544218,1.52348,0,0,0.73749,0.749208,0,1.15789,0.458589,0.207654,0.860831,0.111095,1.86245
28.606984127,0.721209,0.000878146,0.00196251,0.802198,0.30349,0.00168664,1.24535,0.299875,0.583671,0.550693,0.138026,2.84798
28.653424036,0.538778,0,0,1.00934,0.412832,0.00585375,1.34856,0.157322,0.495169,0.469668,0.176608,2.84721
28.699863946,0.714527,0,0,1.02856,0.450541,0.0074608,1.365,0.245583,0.451043,0.406009,0.192048,2.21161
28.746303855,0.719156,0,0.00177548,0.904777,0.41134,0.00807289,0.937695,1.25242,0.327786,0.574466,0.181651,1.24929
28.792743764,0.589324,0.064439,0.3797,0.390578,0.344085,0.00260505,0.550139,2.30218,0.0638952,0.841138,0.148184,0.40829
28.839183673,0.307667,0.579103,0.472271,0.269915,0.333986,0,0.551297,2.33583,0.0149551,0.961481,0.116547,0.485362
28.885623583,0.587855,0.741456,0.335759,0.334475,0.151391,0,0.545662,1.31005,0.0424676,0.997842,0.110938,0.532035
28.932063492,0.382322,0.914972,0.33156,0.28481,0.24449,0,0.559133,1.1208,0.0231695,1.00971,0.111292,0.337609
28.978503401,0.86637,1.46047,0.441924,0.0540933,0.349396,0,0.583459,1.38268,0.0553342,1.48292,0.526065,0.0534534
29.024943311,1.61012,1.21857,0.0333877,0.0560137,0.632893,0.05168,0.339658,1.19064,0.0959352,2.25473,0.363066,2.69135e-05
29.071383220,1.45724,0.965786,0.0321943,0.388674,0.703023,0.0987382,0.556141,0.610636,0.097378,2.21325,0.223368,0.476866
29.117823129,0.991888,0.957239,0.0238242,0.595243,0.587288,0.0919336,0.512573,0.117698,0.0448625,1.9775,0.117749,1.93749
29.164263039,0.343172,0.512644,0.00382515,0.753039,0.662132,0.0766615,0.719845,0.0890176,0.013907,1.71782,0.0882523,2.94495
29.210702948,0.0298922,0.166629,0.00359317,0.786205,0.520099,0.0468712,0.859291,0.0559459,0.022592,1.42074,0.0735149,3.68872
29.257142857,0.000157231,0.15693,0.00267339,0.785693,0.850962,0.0171378,0.88491,0.0563054,0.0286515,1.13372,0.069772,3.81964
29.303582766,0.000159919,0.12107,0.00282647,0.754341,1.17587,0.015221,1.01169,0.0486637,0.0264752,1.01755,0.0684259,3.72159
29.350022676,8.41287e-05,0.112057,0.00259413,0.720874,1.06462,0.0170408,1.16629,0.0220336,0.0229521,0.957103,0.0697557,3.79637
29.396462585,6.21457e-05,0.136059,0.00106634,0.796516,0.729761,0.0194791,1.19479,0.0066376,0.0130178,0.856409,0.0710499,3.89376
29.442902494,8.45536e-05,0.131457,0,0.901382,0.293447,0.0219668,1.21207,0.00511649,0.0135718,0.774559,0.0741968,3.98374
29.489342404,0.000179071,0.125479,0,0.986879,0.227726,0.0269786,1.24407,0.00578238,0.0144156,0.456725,0.0768113,3.97965
29.535782313,0.000238646,0.084215,9.83999e-05,0.932526,0.348698,0.0248392,1.18735,0.0105923,0.0233722,0.427375,0.355102,3.85293
29.582222222,0.000297366,0.00483174,0,0.84917,0.72031,0.0065347,1.16049,0.0112617,0.034844,0.437742,0.628112,3.47286
29.628662132,0.000128117,0,0,0.717824,0.938458,0.00300386,1.11925,0.0925498,0.0709078,0.472006,0.239326,3.40839
29.675102041,0,0,0,0.782719,0.813437,0.046235,1.11401,1.13662,0.122743,0.690689,0.129222,3.37681
29.721541950,0.0539982,0,0,0.823858,0.108271,0.0446631,1.05621,1.63786,0.115162,0.707454,0.0388904,3.71114
29.767981859,0.144027,0.0425745,0.372878,0.889579,0.0922748,0.00121656,0.94653,1.72968,0.0897199,0.544971,0.0340687,3.62813
29.814421769,0.450348,0.0557929,0.502547,0.827154,0.234515,0.00264403,1.06994,1.66085,0.0666046,0.209751,0,3.24808
29.860861678,1.07344,0,0.658221,0.591491,0.694293,0.00107936,1.16256,1.52847,0.0587711,0.00752805,0,2.60624
29.907301587,1.78489,0.049384,0.997233,0,0.930623,0,1.16864,1.41144,0.0518332,0.0113358,0.0786461,1.88437
29.953741497,1.70024,0.045145,1.67457,0,0.722529,0.0566532,1.07684,1.3485,0.0549036,0.382165,0.0719714,1.05115
30.000181406,0.729148,0.0128568,2.52893,0,0.424686,0.173913,1.11343,1.35202,0.0541534,0.8357,0,0.742829
30.046621315,0.118609,0,3.07308,0,0.144366,0.206119,1.46957,1.25085,0.0534068,1.00832,0,0.886108
30.093061224,0.0682875,0,3.17037,0,0.108987,0.0565779,1.84143,1.27543,0.0573778,0.954153,0,1.19196
30.139501134,0.0525162,0,2.95424,0,0.146763,0,1.83667,1.27521,0.0611087,0.793279,0,1.38263
30.185941043,0.0760389,0,1.91676,0,0.267265,0,1.80276,1.1593,0.0632786,0.434958,0,1.66601
30.232380952,0.0145153,0,1.67877,0,0.182942,0,2.09048,1.1311,0.0692707,0.0153847,0,2.20621
30.278820862,0.0164109,0.0385072,1.6406,0.202419,0.119477,0,2.30871,1.21173,0.0775141,0.0137938,0,2.59054
30.325260771,0.0109946,0.0602013,1.47483,0.510845,0.118732,0.00276333,2.3598,1.20287,0.0772756,0.0134451,0,2.75741
30.371700680,0,0.0982475,1.36023,0.679865,0.178414,0.00149899,2.2961,1.11297,0.072146,0.0134219,0,2.90238
30.418140590,0.044815,0.154125,1.26909,0.498892,0.431327,0,2.32203,1.07297,0.0806986,0.0137706,0,2.91361
30.464580499,0.228923,0.13964,1.23711,0.0222629,0.59326,0.0535592,2.31372,1.08658,0.0939083,0.0149371,0.000518231,2.67352
30.511020408,0.25894,0.0815201,1.37595,0,0.524589,0.182379,2.32239,1.01975,0.114069,0.0911635,0.000462492,2.41994
30.557460317,0.100194,0.0846486,1.61953,0,0.33845,0.198516,2.46303,1.06558,0.132654,0.166713,0.000448836,2.43725
30.603900227,0,0.120793,1.60118,0,0.32973,0.102312,2.63242,1.1463,0.14573,0.154262,0.000270478,2.50081
30.650340136,0,0.135765,1.38345,0,0.501021,0.00368766,2.67559,1.15767,0.118656,0.0320053,0.000210655,2.62658
30.696780045,0,0.151672,1.26427,0,0.469877,0.00583499,2.67715,1.09837,0.0908595,0.014663,0.00031496,2.82309
30.743219955,0.010374,0.125758,1.09978,0.10106,0.417999,0.00442549,2.73819,0.986867,0.0749099,0.014537,7.34002e-05,3.02563
30.789659864,0,0.0458412,1.06012,0.237874,0.185784,0.00438495,2.76882,0.935859,0.0672844,0.014806,0,3.12446
30.836099773,0,0.024455,1.14271,0.349053,0.066904,0.00558337,2.76673,0.91212,0.0628549,0.0151005,0,3.08833
30.882539683,0.101388,0.0237268,1.2047,0.475589,0.150752,0.00608381,2.4659,1.01949,0.0624543,0.0139732,0,3.10346
30.928979592,0.452749,0,1.16509,0.444256,0.326143,0.00357564,2.32876,1.03997,0.0677002,0.0110594,0,2.92878
30.975419501,0.712381,0,1.26334,0.226148,0.61624,0,2.10867,1.11022,0.0697284,0.0103844,0,2.64793
31.021859410,0.729416,0,1.44069,0,0.672842,0.100178,1.9011,1.24404,0.0687935,0.0197413,0,2.2329
31.068299320,0.289491,0,1.42227,0,0.599464,0.366794,1.62927,1.2857,0.0659455,0.0376723,0.00543736,2.17827
31.114739229,0.0494963,0,1.00404,0,1.93434,0.1824,1.04775,1.04234,0.642698,0,0.0775475,2.06795
31.161179138,0.0326818,0.0029936,0.730406,0,3.3948,0.128512,0.650761,0.708893,0.899744,0,0.155767,1.50474
31.207619048,0,0.0146472,0.541904,0,3.66296,0.120484,0.46975,0.59105,1.08121,0,0.197218,1.54138
31.254058957,0,0.0268287,0.556171,0,3.74605,0.107495,0.451792,0.486389,1.21773,0,0.196275,1.49953
31.300498866,0,0.0324792,0.617648,0,3.69494,0.0764448,0.586198,0.377421,1.30657,0,0.184564,1.40465
31.346938776,0.0533641,0.0277388,0.56714,0,3.58495,0.0594572,0.594503,0.402363,1.30827,0,0.166631,1.27421
31.393378685,0.166939,0.0156274,0.461334,0,3.75598,0.0819283,0.560152,0.52996,1.26301,0,0.0278548,1.0278
31.439818594,0.0926735,0.00455239,0.439875,0.000202265,3.90149,0.0778143,0.514971,0.535153,1.24037,0,0.0279859,0.986797
31.486258503,0.0245533,0.000684685,0.475333,0,4.0358,0.0736047,0.475606,0.484035,1.17814,0,0.0376759,1.09577
31.532698413,0.009581,0,0.480221,0,4.11873,0.00955689,0.434045,0.401782,1.01858,0.00405622,0.051198,1.21659
31.579138322,0.00851842,0,0.476913,0,4.08045,0.0148443,0.420376,0.330585,0.925384,0.00403606,0.0444107,1.3453
31.625578231,0.0564612,0,0.698955,0,4.00821,0.0018515,0.405053,0.155165,0.975187,0.000399326,0.0505205,1.37627
31.672018141,0.0714916,0.00619789,0.832825,0.0882821,3.69587,0,0.372425,0.252823,1.00921,0,0.0669103,1.15019
31.718458050,0.260296,0.0141001,0.82834,0.15974,3.54489,0,0.432704,0.27373,1.06587,0,0.0714423,1.08427
31.764897959,0.596465,0.0150152,0.622052,0,3.63711,0.00817418,0.511396,0.28588,1.01896,0,0.0524007,1.02342
31.811337868,0.485672,0.0147172,0.526581,0,3.78917,0.0246981,0.570959,0.287168,0.975972,0,0.047674,0.993046
31.857777778,0.16929,0.0120893,0.428199,0,3.8676,0.0487394,0.617443,0.195625,0.938054,0,0.0517704,1.36057
31.904217687,0.00795682,0.0209374,0.475277,0.00384712,3.66288,0.0663653,0.528264,0.108269,0.932639,0,0.102359,1.30704
31.950657596,0,0.0273367,0.694192,0.0962959,3.03433,0.304833,0.794311,0.0934321,0.513934,0.0020549,0.634307,0.616101
31.997097506,0.0209963,0.112147,0.782076,0.103026,2.43611,0.363285,1.50635,0.0690263,0.016242,0,0.997152,0.67368
32.043537415,0.0104885,0.0902052,1.07107,0.0964746,1.98594,0.241665,2.22495,0.0680912,0.0240743,0.00743294,1.04149,0.803461
32.089977324,0.00165905,0,1.41209,0.150646,1.70028,0.0373449,2.50543,0.307373,0.0236216,0.0158714,0.906322,0.877101
32.136417234,0,0.00385206,1.15264,0.0399594,1.11414,0.116912,1.46515,1.21124,0.02861,0.0305835,0.659995,1.46475
