-354.577,43.9574,23.277,5.37006,-7.99489,-8.31453,-8.39993,-2.04908,-7.07027,-5.85008,-3.6033,-1.13105,-4.26733,-2.68111,-4.19399,-3.64695,-2.0441,-1.27338,1.75714,1.73299,0.90857
-188.82,9.04968,0.726532,10.0909,-8.33665,-0.406535,-8.39842,-1.3274,-9.66965,-1.74989,-7.49194,-6.04326,-4.65066,-0.129532,-3.63122,-0.126944,-0.454497,0.359954,0.7819,1.2819,0.130992
-283.984,53.967,7.56656,2.91201,-12.5968,-4.51224,-5.4208,-5.53258,-4.64213,-4.95596,-6.02153,-5.57163,-5.39989,-2.55113,-4.08517,-1.18524,-0.298173,5.37759,4.41745,3.56722,2.27679
-323.344,53.2942,12.034,4.60677,-11.4874,-11.8734,-10.716,-6.55727,-4.41678,-4.06821,-5.27848,-3.619,-2.69162,-3.9088,-3.32009,1.68697,1.47238,2.91339,1.16908,1.1809,1.16807
-344.948,49.0281,16.2925,-1.6577,-10.3242,-13.4274,-12.2315,-6.12588,-4.45691,-1.10696,-4.91394,-3.30018,-2.84764,-2.92655,-1.51018,1.01498,0.610642,1.38776,1.9079,3.08461,1.29057
-361.143,50.9437,23.364,2.14546,-7.83722,-15.5375,-11.329,-9.80571,-5.84986,-3.14401,-8.62219,-5.3346,-3.10592,-2.38245,-4.00392,-0.279294,-0.443982,-0.133886,1.44228,2.04374,1.80376
-374.577,48.1657,27.3499,3.33308,-7.44477,-12.0877,-10.7733,-8.6064,-7.22267,-4.53824,-9.0318,-5.65912,-2.09367,-1.71388,-3.87674,-0.887123,-0.87546,0.0636844,2.1743,1.9234,0.738134
-386.257,44.9601,29.6904,4.60257,-6.98861,-12.3003,-12.1781,-8.64572,-4.54063,-2.71895,-5.66647,-4.42274,-1.74531,0.00444264,-4.28601,-2.54026,0.494061,-0.09703,0.14725,2.07204,1.49475
-396.935,37.5379,28.2436,2.5917,-9.00115,-12.7103,-15.7021,-8.64144,-5.67455,-2.51688,-1.09331,-0.310625,-1.24451,0.620697,0.466133,0.375279,-1.10739,-0.933344,0.684149,2.95232,2.80324
-294.371,11.9089,3.03579,8.31157,-8.35866,-1.42103,-4.68699,-3.56815,-3.98797,1.00368,2.02746,0.290529,-5.69794,-1.04386,-2.05088,1.07961,-0.555068,2.70198,-0.917049,-1.3905,0.726779
